(29.926509, -82.451264), 
(29.926729, -82.451156), 
(29.926994, -82.451055), 
(29.92723, -82.450973), 
(29.927694, -82.450828), 
(29.928006, -82.450734), 
(29.928237, -82.450645), 
(29.928627, -82.450449), 
(29.928931, -82.450323), 
(29.929189, -82.45026), 
(29.929431, -82.450159), 
(29.929674, -82.450052), 
(29.929837, -82.449969), 
(29.929898, -82.449938), 
(29.930139, -82.449774), 
(29.930409, -82.449642), 
(29.930668, -82.44949), 
(29.931031, -82.44932), 
(29.931395, -82.449074), 
(29.931538, -82.448941), 
(29.931664, -82.448808), 
(29.931763, -82.448638), 
(29.93183, -82.448455), 
(29.931863, -82.448335), 
(29.931874, -82.448177), 
(29.931868, -82.448064), 
(29.931894, -82.447957), 
(29.931934, -82.447805), 
(29.931972, -82.447666), 
(29.931977, -82.447565), 
(29.931951, -82.447344), 
(29.931927, -82.447186), 
(29.93189, -82.446869), 
(29.93179, -82.446516), 
(29.931757, -82.446244), 
(29.931704, -82.446017), 
(29.931521, -82.445411), 
(29.931374, -82.444994), 
(29.931229, -82.444627), 
(29.931114, -82.444438), 
(29.931032, -82.444287), 
(29.930894, -82.444066), 
(29.930785, -82.443964), 
(29.930459, -82.443674), 
(29.930233, -82.443453), 
(29.930026, -82.443213), 
(29.929866, -82.443011), 
(29.929657, -82.442764), 
(29.929482, -82.442468), 
(29.929421, -82.442298), 
(29.929382, -82.442127), 
(29.929343, -82.442007), 
(29.92926, -82.441881), 
(29.929178, -82.441792), 
(29.929134, -82.441698), 
(29.929117, -82.441572), 
(29.929199, -82.441274), 
(29.929272, -82.441029), 
(29.929299, -82.440864), 
(29.929337, -82.440612), 
(29.929354, -82.440359), 
(29.929353, -82.440176), 
(29.929338, -82.439923), 
(29.929349, -82.439771), 
(29.929404, -82.439702), 
(29.929458, -82.43969), 
(29.92953, -82.439721), 
(29.929607, -82.439734), 
(29.929843, -82.43974), 
(29.930092, -82.439721), 
(29.930223, -82.43969), 
(29.930384, -82.439582), 
(29.930527, -82.439513), 
(29.930713, -82.439437), 
(29.930855, -82.439424), 
(29.930962, -82.439374), 
(29.931055, -82.439311), 
(29.931121, -82.439229), 
(29.93117, -82.439122), 
(29.931152, -82.439045), 
(29.931092, -82.43897), 
(29.931032, -82.4389), 
(29.930784, -82.438679), 
(29.930515, -82.438395), 
(29.930346, -82.438149), 
(29.930284, -82.43801), 
