(28.578104, -80.940705), 
(28.578009, -80.940587), 
(28.577883, -80.940487), 
(28.577492, -80.940356), 
(28.576723, -80.940207), 
(28.57647, -80.940176), 
(28.576177, -80.940194), 
(28.576028, -80.940182), 
(28.575886, -80.940094), 
(28.575736, -80.939932), 
(28.57571, -80.939833), 
(28.575544, -80.939533), 
(28.575456, -80.93944), 
(28.57538, -80.93939), 
(28.575208, -80.939346), 
(28.575132, -80.93934), 
(28.57505, -80.939372), 
(28.574834, -80.939471), 
(28.574768, -80.939521), 
(28.574692, -80.939633), 
(28.574588, -80.939982), 
(28.574597, -80.940219), 
(28.574577, -80.940288), 
(28.574466, -80.940356), 
(28.574306, -80.940369), 
(28.574202, -80.940362), 
(28.57401, -80.940263), 
(28.573751, -80.940001), 
(28.573613, -80.939939), 
(28.573464, -80.939776), 
(28.573218, -80.939602), 
(28.573096, -80.939552), 
(28.572805, -80.939539), 
(28.572618, -80.939502), 
(28.572568, -80.939471), 
(28.57248, -80.939353), 
(28.572408, -80.93919), 
(28.572238, -80.938274), 
(28.572132, -80.93805), 
(28.571908, -80.937826), 
(28.571748, -80.937781), 
(28.571599, -80.937819), 
(28.57145, -80.937963), 
(28.571412, -80.937975), 
(28.571319, -80.93795), 
(28.571209, -80.937851), 
(28.571121, -80.937682), 
(28.57106, -80.937501), 
(28.571066, -80.937146), 
(28.571303, -80.936572), 
(28.571291, -80.936379), 
(28.571235, -80.936168), 
(28.571192, -80.936056), 
(28.571039, -80.935781), 
(28.570795, -80.935656), 
(28.570492, -80.935557), 
(28.57024, -80.935363), 
(28.570086, -80.93522), 
(28.569833, -80.934802), 
(28.569788, -80.934703), 
(28.569673, -80.934553), 
(28.569603, -80.934504), 
(28.569267, -80.934459), 
(28.569045, -80.934497), 
(28.568865, -80.934503), 
(28.568788, -80.934478), 
(28.568682, -80.934403), 
(28.568479, -80.934142), 
(28.568406, -80.93408), 
(28.568161, -80.933942), 
(28.568023, -80.933949), 
(28.567885, -80.933992), 
(28.567632, -80.933986), 
(28.567549, -80.933949), 
(28.567468, -80.933886), 
(28.567418, -80.933799), 
(28.5674, -80.933256), 
(28.567318, -80.933095), 
(28.567257, -80.933026), 
(28.567176, -80.932976), 
(28.567109, -80.932957), 
(28.567039, -80.932964), 
(28.566745, -80.933094), 
(28.566637, -80.933163), 
(28.566531, -80.933195), 
(28.56645, -80.933206), 
(28.566267, -80.933169), 
(28.566212, -80.93312), 
(28.566167, -80.933013), 
(28.566185, -80.932852), 
(28.566411, -80.932309), 
(28.566354, -80.93211), 
(28.566305, -80.932054), 
(28.566235, -80.932023), 
(28.565601, -80.932134), 
(28.565194, -80.93216), 
(28.56505, -80.932135), 
(28.564804, -80.932054), 
(28.564567, -80.931941), 
(28.564533, -80.931885), 
(28.564528, -80.93148), 
(28.564513, -80.931368), 
(28.564406, -80.931256), 
(28.564034, -80.931044), 
(28.563977, -80.931), 
(28.56395, -80.93095), 
(28.563939, -80.930695), 
(28.563966, -80.93062), 
(28.563973, -80.930521), 
(28.56395, -80.93029), 
(28.563835, -80.930178), 
(28.563467, -80.930072), 
(28.563097, -80.930003), 
(28.562916, -80.930028), 
(28.562783, -80.930128), 
(28.562691, -80.930215), 
(28.562603, -80.93034), 
(28.56247, -80.930589), 
(28.562393, -80.930795), 
(28.562271, -80.931319), 
(28.562112, -80.931643), 
(28.562046, -80.931755), 
(28.56187, -80.931979), 
(28.561683, -80.932122), 
(28.561415, -80.932098), 
(28.560902, -80.931854), 
(28.560358, -80.931667), 
(28.560225, -80.931662), 
(28.559983, -80.931605), 
(28.559823, -80.931649), 
(28.559785, -80.93168), 
(28.559632, -80.931998), 
